l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,gamma_a,gamma_b,gamma_c,delta,kappa,mu_a,mu_b,mu_c,mu_max,E_th_over_E_star,E_eq_over_E_star,E_th_ceiling_over_E_star,detuning_dominated,refine
2,7,0,6,-30,0,6,4,0,-0.0020529873759919655,0.00023660604517512665,0.0018116043345837844,-5.823556004409803e-09,6.164442715653202e-11,-8.828551439014841e-07,-4.776996233054557e-06,1.8424089287485383,791.8028980850856,91.25506257966913,687.0706853680864,791.8028980850856,0.0,0.0,9.802313047688791e-07,True,1
3,2,0,6,-2,0,9,-96,0,-0.001257209295342265,0.0011210385021110606,0.00011230667892281627,-4.4337768099683875e-08,-5.316983021097293e-09,7.456172007449409e-08,-2.386411430838802e-05,15.024752189275338,791.5326446534182,705.8013992530898,70.70749670922383,791.5326446534182,0.0,0.0,1.2523620815500783e-06,True,1
6,4,0,6,2,0,12,-56,0,-0.0018116043345837844,0.0015907002056791103,0.0002466801640829335,-8.828551439014841e-07,-5.501307220000565e-07,2.513545032316242e-09,2.5776035178259318e-05,11.267206027976654,791.4233840492684,695.1676704928767,107.82869433957546,791.4233840492684,0.0,0.0,8.335990510770307e-07,True,1
6,5,0,5,4,0,11,-52,0,-0.0020351783964062515,0.0017666927178038535,0.00024484761498987865,-1.7613995982417851e-07,-8.613210822539651e-07,1.5867217834592215e-09,-2.3638063612519203e-05,9.189464334640833,791.1680242801939,686.3587885203011,95.1862410214756,791.1680242801939,0.0,0.0,9.560189952657153e-07,True,1
3,3,0,1,4,0,4,-31,0,-0.0014614673184444634,0.0012960421937048758,0.0001594084960967928,-2.655051493296818e-07,-7.207688798634074e-08,7.257316175349818e-11,-6.016628642794902e-06,3.2601995957897834,791.1478356626377,702.2293258649213,86.37786131686475,791.1478356626377,0.0,0.0,1.0303088908460603e-06,True,1
2,6,0,6,-40,0,6,4,0,-0.0020022479995732987,0.0001804184650087565,0.0018116043345837844,-2.6352386052104416e-07,3.301473222230283e-10,-8.828551439014841e-07,-1.0225199980757639e-05,4.038318975341346,790.5011336623636,71.25408908756252,712.8191813820763,790.5011336623636,0.0,0.0,1.2259649794569301e-06,True,1
3,2,0,5,-1,0,8,-63,0,-0.001257209295342265,0.0010910354688303623,0.00015188045903787858,-4.4337768099683875e-08,-2.8687145965298242e-09,4.932527972753786e-09,-1.4293367474024158e-05,8.981720628774006,790.0061589112777,685.5890046596643,95.43921495757442,790.0061589112777,0.0,0.0,9.55188929796786e-07,True,1
6,4,0,3,4,0,7,-64,0,-0.0018116043345837844,0.0016697023644453982,0.0001322223153888302,-8.828551439014841e-07,-6.958693014573762e-07,3.7906077379388296e-09,-9.679654749555856e-06,4.237407177264394,789.7774975449486,729.0545620408843,57.88220342135689,789.7774975449486,0.0,0.0,1.4772552298026918e-06,True,1
6,-2,0,6,-30,0,6,-5,0,-0.0011210385021110606,0.00023660604517512665,0.0008822153106829276,-5.316983021097293e-09,6.164442715653202e-11,4.852289365069005e-09,-2.217146253006338e-06,1.561847202551555,789.7024436043221,166.67483668235374,621.4665421282517,789.7024436043221,2.989752396743845e-08,4.444014998885251e-06,6.033803829932001e-07,True,1
4,0,0,5,-1,0,9,-88,0,-0.0012082903080278123,0.0010910354688303623,0.0001224840480948276,-2.2660016458665974e-09,-2.8687145965298242e-09,3.9528129617954455e-08,5.229208897377519e-06,3.416696263549439,789.4809088963821,712.8681071969089,80.02717847088145,789.4809088963821,0.0,0.0,1.0955213709105002e-06,True,1
3,1,0,5,-2,0,6,-62,0,-0.0011691878228487144,0.0010518133842167875,0.00011867868913644012,-5.130374198263038e-09,9.569311754069791e-11,4.041726522564943e-09,1.3042505045131152e-06,0.8784194914449357,787.4479814928635,708.4017773999211,79.93032997802625,787.4479814928635,9.97561153961862e-08,1.7319518183830635e-06,1.1037905786344525e-06,True,1
6,2,0,3,3,0,7,-71,0,-0.0015907002056791103,0.0014614673184444634,0.00011965594346706559,-5.501307220000565e-07,-2.655051493296818e-07,6.502333449536629e-09,-9.576943767581302e-06,4.74548179571666,786.9123561012165,723.8951223097367,59.29083268878248,786.9123561012165,0.0,0.0,1.455626271365236e-06,True,1
5,3,0,2,3,0,7,-63,0,-0.001548847611724769,0.001398386150657986,0.0001342793538108097,-4.5178955630907436e-07,-1.6631079348497364e-07,4.986808373644917e-09,-1.618210725597342e-05,8.222306531587783,786.6799537486581,710.4978483264547,68.2288121074147,786.6799537486581,0.0,0.0,1.2892183678671736e-06,True,1
3,4,0,2,-24,0,5,3,0,-0.0016697023644453982,0.00011285027343214606,0.001548847611724769,-6.958693014573762e-07,1.6257160619617732e-11,-4.5178955630907436e-07,-8.004479288483074e-06,3.7847240699521802,786.511790949911,53.35851724583427,731.171338351231,786.511790949911,0.0,0.0,1.5994344178508362e-06,True,1
6,4,0,4,-7,0,4,0,0,-0.0018116043345837844,0.0006030101990167389,0.0012082903080278123,-8.828551439014841e-07,1.5038207503835194e-10,-2.2660016458665974e-09,-3.0382753923299463e-07,0.19753134801131417,383.2699771763806,392.04281213810646,785.539639091685,785.539639091685,0.0,0.0,2.0293935941698976e-07,False,1
3,4,0,4,3,0,5,-36,0,-0.0016697023644453982,0.00150612480128053,0.00016923131506604462,-6.958693014573762e-07,-3.564391453457959e-07,1.1107085801856638e-10,5.653751901176299e-06,2.6772481353998914,784.7404880602776,711.7893204430382,80.13691271634035,784.7404880602776,0.0,0.0,1.0935397445244893e-06,True,1
4,1,0,6,-1,0,10,-74,0,-0.0012825574052606177,0.0011309737734404898,0.000160132825667468,-6.331394448016904e-08,-2.789064511109307e-09,6.8127519627942175e-09,8.549193847340146e-06,5.230486417704842,784.660548070903,691.9415738600627,97.97091032166641,784.660548070903,0.0,0.0,9.219625657619036e-07,True,1
1,3,0,4,-2,0,5,-29,0,-0.0011616347408751621,0.0009543833025544501,0.00020642527238148468,-5.537892723467824e-09,4.0988668158143767e-10,3.5007384145957776e-11,-8.261659392274148e-07,0.5578345297002462,784.3284032388474,644.4079451029885,139.38016464522488,784.3284032388474,2.017848065136817e-07,1.5398234992493096e-09,6.958539614202132e-07,True,2
3,5,0,4,4,0,7,-47,0,-0.0018791792959005039,0.0017201142970912078,0.00017774758897913908,-7.901099996386607e-07,-7.982213700954616e-07,9.813483214839083e-10,1.8682590169843017e-05,7.801368154208177,783.9960478280399,717.6207028713267,74.22281202070515,783.9960478280399,0.0,0.0,1.1723347027521262e-06,True,1
4,0,0,2,1,0,6,-47,0,-0.0012082903080278123,0.0010519899754354604,0.00015455812114570486,-2.2660016458665974e-09,3.097851555004192e-10,9.836597410088545e-10,-1.7422114466469733e-06,1.1299556875511654,783.6668468452219,682.294930093771,100.24259715756455,783.6668468452219,6.657717367517595e-07,1.177582137959893e-06,9.138091175330405e-07,True,1
6,5,0,3,5,0,9,-82,0,-0.0020351783964062515,0.0018791792959005039,0.00013116539061501048,-1.7613995982417851e-07,-7.901099996386607e-07,2.1874926390148827e-08,-2.4833709890737053e-05,9.560825421533405,783.5114452358897,723.1065667155917,50.497848288554586,783.5114452358897,0.0,0.0,1.7107437889701022e-06,True,1
6,5,0,4,5,0,8,-85,0,-0.0020351783964062515,0.0019351014156810539,0.00011347931059900889,-1.7613995982417851e-07,-6.592207379659595e-07,2.938578359082443e-08,1.3402329873811458e-05,5.156869159021621,783.0162766106457,743.6777986757296,43.66379248069079,783.0162766106457,0.0,0.0,1.922418685369761e-06,True,1
3,1,0,4,-1,0,7,-80,0,-0.0011691878228487144,0.0010553705459852385,0.00010619983640449538,-5.130374198263038e-09,5.565058053936869e-10,,-7.6174404589806136e-06,5.097187452483309,782.3583499813642,706.1980358531773,,782.3583499813642,,,1.2453978913356392e-06,True,1
1,7,0,4,4,0,5,-32,0,-0.0019182614902478053,0.0017201142970912078,0.00018788342892524863,-6.972512171337115e-07,-7.982213700954616e-07,6.591420166814472e-11,-1.0263764231348933e-05,4.19342962788564,781.9350594813775,700.6652545236295,76.7628639618594,781.9350594813775,0.0,0.0,1.158534177307767e-06,True,1
1,5,0,4,1,0,5,-28,0,-0.0015032438859202853,0.0012825574052606177,0.000212893957341181,-3.430397926167656e-07,-6.331394448016904e-08,4.4984337359737765e-11,-7.79252331848659e-06,4.0544730931191655,781.3855118390812,667.2964127158738,110.76936012053342,781.3855118390812,0.0,0.0,8.455265432068306e-07,True,1
6,-2,0,2,0,0,8,-49,0,-0.0011210385021110606,0.0009222738100286834,0.00019380043101930276,-5.316983021097293e-09,3.0560011832554004e-09,1.119195847305743e-09,-4.964261063074467e-06,3.456668844038415,780.5908253693299,642.189139577007,134.94533956395517,780.5908253693299,5.660112112690515e-07,7.568490659154521e-06,7.212055777239006e-07,True,1
3,5,0,3,4,0,6,-36,0,-0.0018791792959005039,0.0016697023644453982,0.00019935616383937973,-7.901099996386607e-07,-6.958693014573762e-07,1.1991578841716756e-10,-1.0120767615725938e-05,4.216791909452124,780.5801762412848,694.0386264801185,83.06123513912968,780.5801762412848,0.0,0.0,1.0816178688238043e-06,True,1
1,3,0,5,-2,0,6,-69,0,-0.0011616347408751621,0.0010518133842167875,0.00010673964786981142,-5.537892723467824e-09,9.569311754069791e-11,8.129061012700065e-09,-3.0817087885632623e-06,2.0691918506092652,779.9702772403432,706.2327530787,71.66934199651007,779.9702772403432,5.6798328770748474e-08,5.322162265334437e-07,1.2348017433087908e-06,True,1
6,4,0,6,2,0,12,-57,0,-0.0018116043345837844,0.0015907002056791103,0.00024266078670288457,-8.828551439014841e-07,-5.501307220000565e-07,1.8554018219237562e-09,2.175665779821038e-05,9.373687999978713,779.8739221163202,685.1219139123871,104.54852566086988,779.8739221163202,0.0,0.0,8.722790714855469e-07,True,1
3,3,0,0,4,0,3,-16,0,-0.0014614673184444634,0.0012318460189154454,0.0002306477657845681,-2.655051493296818e-07,-4.064350775668056e-08,4.362854987137948e-12,1.0264662555501194e-06,0.5656438086312534,779.6948355178047,678.2887385642158,127.10060363316418,779.6948355178047,0.0,0.0,7.243986276055244e-07,True,1
3,2,0,3,-27,0,6,-2,0,-0.001257209295342265,0.00014224919894047566,0.0011210385021110606,-4.4337768099683875e-08,2.989770941071532e-11,-5.316983021097293e-09,6.078405709271373e-06,3.7571971163784736,777.0882212173501,87.92737859610627,692.938447601268,777.0882212173501,0.0,0.0,1.0257961548615587e-06,True,1
2,3,0,4,1,0,6,-56,0,-0.001398386150657986,0.0012825574052606177,0.00013095202453033104,-1.6631079348497364e-07,-6.331394448016904e-08,2.628786874337927e-09,1.5123279132962754e-05,8.390541117247551,775.7912145130913,711.5689820818753,72.65344505969925,775.7912145130913,0.0,0.0,1.208935091582759e-06,True,1
4,1,0,6,-2,0,10,-85,0,-0.0012825574052606177,0.0011210385021110606,0.00013981233508610994,-6.331394448016904e-08,-5.316983021097293e-09,3.114655576492825e-08,-2.170656806344722e-05,13.126032137811258,775.56332523375,677.8955992482306,84.54488563108816,775.56332523375,0.0,0.0,1.0905093703847023e-06,True,1
5,-1,0,5,-4,0,10,-52,0,-0.0010910354688303623,0.0008558216031024513,0.00022460705193399369,-2.8687145965298242e-09,3.660987619368396e-09,1.5520757188383417e-09,-1.0606813793917263e-05,7.524872170913452,774.0215201400727,607.1519596719037,159.344678735069,774.0215201400727,5.402941667901794e-07,2.671602025241448e-06,6.460185978080722e-07,True,1
3,5,0,4,4,0,7,-61,0,-0.0018791792959005039,0.0017201142970912078,0.00013866014801865338,-7.901099996386607e-07,-7.982213700954616e-07,2.675816305691176e-09,-2.0404850790642706e-05,8.393146475000806,772.3857595353252,706.9954774398917,57.035208661894025,772.3857595353252,0.0,0.0,1.54877487351742e-06,True,1
4,1,0,6,-2,0,10,-83,0,-0.0012825574052606177,0.0011210385021110606,0.00014291772510382906,-6.331394448016904e-08,-5.316983021097293e-09,2.013134042526741e-08,-1.860117804572815e-05,11.198447882742744,772.1322286691328,674.8976165228825,86.04055909051351,772.1322286691328,0.0,0.0,1.0763131022970217e-06,True,1
6,5,0,6,4,0,10,-56,0,-0.0020351783964062515,0.0018116043345837844,0.0002090410460643526,-1.7613995982417851e-07,-8.828551439014841e-07,2.661456577478991e-09,-1.4533015758114599e-05,5.51149439509707,771.7634630019558,685.7678215011929,79.2766314703819,771.7634630019558,0.0,0.0,1.1475136094448741e-06,True,1
4,4,0,2,4,0,6,-54,0,-0.0017201142970912078,0.0016007680175258506,0.00013522128090015338,-7.982213700954616e-07,-5.386696293253239e-07,1.8060430900691548e-09,1.5875001334796253e-05,7.129753032224357,771.5600154143044,718.5206273044687,60.73034647039023,771.5600154143044,0.0,0.0,1.4314795262135722e-06,True,1
5,3,0,2,3,0,5,-42,0,-0.001548847611724769,0.001398386150657986,0.00014596762241928099,-4.5178955630907436e-07,-1.6631079348497364e-07,2.740073882891357e-10,-4.493838647502083e-06,2.2490317276101184,771.2639485612851,699.3716308425785,73.05242559098119,771.2639485612851,0.0,0.0,1.222475473233497e-06,True,1
1,6,0,4,-34,0,5,3,0,-0.0017098504656313984,0.00014628068298680986,0.001548847611724769,-7.660924731876557e-07,1.2099241780636072e-10,-4.5178955630907436e-07,-1.472217091981953e-05,6.649591369829736,771.247970012223,66.07087856992256,699.2418190878509,771.247970012223,0.0,0.0,1.3521913164271934e-06,True,1
4,4,0,5,3,0,7,-46,0,-0.0017201142970912078,0.001548847611724769,0.00018209686224615436,-7.982213700954616e-07,-4.5178955630907436e-07,7.978231878890261e-10,1.0830176879715603e-05,4.869027330324911,771.2364976498073,695.7253052859504,81.86704672365734,771.2364976498073,0.0,0.0,1.096365950115155e-06,True,1
3,5,0,4,4,0,7,-48,0,-0.0018791792959005039,0.0017201142970912078,0.0001743569368572315,-7.901099996386607e-07,-7.982213700954616e-07,6.967357459798666e-10,1.5291938047935294e-05,6.282000145608263,770.9473183216296,705.6703291408228,71.62665047128787,770.9473183216296,0.0,0.0,1.2348455944774314e-06,True,1
2,6,0,4,4,0,6,-25,0,-0.0020022479995732987,0.0017201142970912078,0.00027666503154336096,-2.6352386052104416e-07,-7.982213700954616e-07,2.3529004106278374e-11,-5.468670938729714e-06,2.103871560133896,769.3990608728823,654.8125452146146,106.43677377257627,769.3990608728823,0.0,0.0,8.873471903119869e-07,True,1
5,-1,0,6,-5,0,11,-66,0,-0.0010910354688303623,0.0008822153106829276,0.00019504357688356283,-2.8687145965298242e-09,4.852289365069005e-09,5.9680468099541965e-09,-1.3776581263871737e-05,9.709234011734512,768.9221476228039,621.7532640930492,137.45961472475997,768.9221476228039,7.235097990949258e-07,1.339721092938546e-06,7.312851483110497e-07,True,1
3,2,0,4,-29,0,5,-1,0,-0.001257209295342265,0.00016932909432641483,0.0010910354688303623,-4.4337768099683875e-08,3.490958829055335e-11,-2.8687145965298242e-09,3.1552678145122318e-06,1.9229780156462881,766.1305877570213,103.19761900445826,664.9313075960166,766.1305877570213,0.0,0.0,9.108217206149605e-07,True,1
3,2,0,6,-1,0,9,-97,0,-0.001257209295342265,0.0011309737734404898,0.00011132642628553702,-4.4337768099683875e-08,-2.789064511109307e-09,7.359202611209662e-08,-1.490909561623825e-05,9.08181675953361,765.8206945659298,688.9281989252444,67.81322713398386,765.8206945659298,0.0,0.0,1.3377850715300155e-06,True,1
6,5,0,1,7,0,5,-49,0,-0.0020351783964062515,0.0019182614902478053,0.00012644473479723014,-1.7613995982417851e-07,-6.972512171337115e-07,1.0131432707062153e-09,9.527828638783951e-06,3.584897355448887,765.6161234256507,719.8314073998146,47.575519040837754,765.6161234256507,0.0,0.0,1.8201445680064674e-06,True,1
1,5,0,2,3,0,3,-34,0,-0.0015032438859202853,0.001398386150657986,0.00011378624394402568,-3.430397926167656e-07,-1.6631079348497364e-07,1.144341267495907e-10,8.92850868172636e-06,4.550203811067569,765.5279728423567,712.5309112255246,57.988474811958845,765.5279728423567,0.0,0.0,1.5123743124273223e-06,True,1
4,5,0,3,-23,0,5,4,0,-0.0019351014156810539,0.0001652789603087609,0.0017666927178038535,-6.592207379659595e-07,1.1619306750750474e-11,-8.613210822539651e-07,-3.1297375684394193e-06,1.2642157456720715,764.8754713330874,66.76223149067184,688.0516158808904,764.8754713330874,0.0,0.0,1.3118219156540622e-06,True,1
1,3,0,3,0,0,4,-42,0,-0.0011616347408751621,0.0010392276866836483,0.00011959703356727177,-5.537892723467824e-09,7.466668761449863e-10,2.683847645578658e-10,-2.810020624242123e-06,1.8497415942900495,764.6634000868265,684.0884346366851,78.72668429034563,764.6634000868265,9.028473091360364e-07,4.5474611209377995e-08,1.1605017269352678e-06,True,1
6,-1,0,2,0,0,8,-46,0,-0.0011309737734404898,0.0009222738100286834,0.0002055080585508004,-2.789064511109307e-09,3.0560011832554004e-09,8.131715955275445e-10,-3.1919048610060466e-06,2.158047106087173,764.6511576514246,623.5491034996329,138.94400865734454,764.6511576514246,4.78993280321804e-07,6.146536981986739e-06,7.213886757417968e-07,True,1
5,-1,0,6,-5,0,7,-39,0,-0.0010910354688303623,0.0008822153106829276,0.00021224452315034688,-2.8687145965298242e-09,4.852289365069005e-09,1.8100804249925458e-10,3.424365002912145e-06,2.3999034719391434,764.6319503430389,618.28381605258,148.74768515149833,764.6319503430389,9.424141407518608e-08,5.095629039953926e-07,6.795814036625098e-07,True,1
6,4,0,4,3,0,10,-39,0,-0.0018116043345837844,0.00150612480128053,0.000292412837220746,-8.828551439014841e-07,-3.564391453457959e-07,2.390528507435305e-10,-1.306669608250842e-05,5.527047355880245,764.5426376199355,636.8348676232318,123.68693572657412,764.5426376199355,0.0,0.0,7.931728339627476e-07,True,1
5,4,0,3,4,0,6,-68,0,-0.0017666927178038535,0.0016697023644453982,0.00010834756385379807,-8.613210822539651e-07,-6.958693014573762e-07,5.489085047217818e-09,1.1357210495342761e-05,4.920957045707551,763.2970031155211,722.1098741132284,46.945827558438666,763.2970031155211,0.0,0.0,1.840204151841777e-06,True,1
6,-2,0,6,-4,0,8,-50,0,-0.0011210385021110606,0.0009321204830182334,0.0001894895435410259,-5.316983021097293e-09,7.118077918956356e-11,1.4201149558759777e-09,5.715244481986192e-07,0.38909344724066863,763.169208378879,634.5869722834262,129.00395134169494,763.169208378879,1.3880533034155964e-07,2.1092655650114865e-08,7.634568717592342e-07,True,1
2,7,0,2,-24,0,4,5,0,-0.0020529873759919655,0.00011285027343214606,0.0019351014156810539,-5.823556004409803e-09,1.6257160619617732e-11,-6.592207379659595e-07,-5.035686878765693e-06,1.8713125835360518,762.9105291973391,41.93631212823163,713.0197255093665,762.9105291973391,0.0,0.0,2.0725185688187595e-06,True,1
5,4,0,3,4,0,8,-78,0,-0.0017666927178038535,0.0016697023644453982,0.00012356841545458554,-8.613210822539651e-07,-6.958693014573762e-07,9.665504031342396e-09,2.6578062096130296e-05,11.474659660821242,762.34154142099,720.6207440586672,53.348713434390525,762.34154142099,0.0,0.0,1.625176278585064e-06,True,1
6,2,0,4,-18,0,4,2,0,-0.0015907002056791103,0.0002634415607872964,0.0013269608486436745,-5.501307220000565e-07,7.162044507441582e-12,-6.489603657476092e-09,-2.9779624813948587e-07,0.1710623117291554,434.98380800067474,151.32803943074063,762.061684774209,762.061684774209,0.0,0.0,5.418354147650284e-07,False,1
1,6,0,2,4,0,3,-33,0,-0.0017098504656313984,0.0016007680175258506,0.00011732104915815255,-7.660924731876557e-07,-5.386696293253239e-07,6.599231853467558e-11,8.238601052604645e-06,3.6875288561405037,762.0272954084015,714.9637508111235,52.51191936921282,762.0272954084015,0.0,0.0,1.6611611728625678e-06,True,1
4,5,0,6,-69,0,6,4,0,-0.0019351014156810539,0.00010673964786981142,0.0018116043345837844,-6.592207379659595e-07,8.129061012700065e-09,-8.828551439014841e-07,-1.6757433227458087e-05,6.603240329585453,761.9343428650345,42.060586193681935,712.8711988822477,761.9343428650345,0.0,0.0,2.081573198929854e-06,True,1
